block	pop	downsample	exp_all	obs_all	exp_syn	obs_syn	exp_mis	obs_mis	exp_lof	obs_lof
42	afr	500	379.062323801634	260.297671484309	113.281460765061	87.4326407736008	250.187965350678	165.865030710708	15.5928976858953	NA
42	afr	1000	573.23369000741	405.504720041817	171.237842242717	134.293075737541	378.376212710463	263.211644304276	23.6196350542293	NA
42	afr	2000	863.562455918746	609.980279122031	257.891784160975	205.238060511446	569.992171470565	389.742218610586	35.6785002872068	NA
42	afr	3070	1110.97430759152	776.033051266682	331.609421190457	263.008687574152	733.294996070905	494.02436369253	46.0698903301577	NA
42	afr	5000	1470.90254656285	1048.85957731414	438.755301613988	359.946320891357	970.804633359893	661.913256422779	61.3426115889646	NA
42	afr	5040	1477.57696423061	1050.85957731414	440.725197200655	359.946320891357	975.220440298672	663.913256422779	61.6313267312878	NA
42	afr	8128	1930.06494162663	1424.95174634409	574.782217121451	484.701470865887	1274.04405579807	904.250275478202	81.2386687071085	NA
42	eas	10	9.59875348900291	4.13522012578616	2.85347731735043	2.56761006289308	6.35566335031361	1.56761006289308	0.38961282133888	NA
42	eas	20	18.5870420073828	8.77210443277356	5.54359802967665	5.20449436988048	12.2851418967381	3.56761006289308	0.758302080968025	NA
42	eas	50	43.6563418928631	33.7350686761901	13.0689414426408	17.6574179641267	28.817390307123	15.0776507120634	1.77001014309938	NA
42	eas	100	79.2957222379354	59.6203822075432	23.7414177415537	27.6574179641267	52.32821275684	30.9629642434165	3.22609173954162	NA
42	eas	200	138.174091121505	108.208525927576	41.3976853354539	44.7926380899129	91.1507946073528	59.4158878376627	5.62561117869857	NA
42	eas	500	269.333304058934	217.987529458251	80.6962200362446	81.2455616841591	177.683556723904	126.301201369016	10.9535272987854	NA
42	eas	1000	430.251936157734	342.791420019737	128.830246132369	129.2656429825	283.891685746131	201.085010632161	17.5300042792343	NA
42	eas	2000	674.996388061436	539.0472091642	201.90998388609	209.921583576559	445.470839374065	315.684859182565	27.6155648012812	NA
42	eas	3070	879.378564018279	709.442814181217	262.934250604321	264.374507170805	580.350622154101	427.627540605336	36.0936912598566	NA
42	eas	5000	1178.16730272122	921.384018233921	351.747063498217	325.582119917386	777.693018654107	571.361131911459	48.7272205688908	NA
42	eas	5040	1183.47944591765	924.384018233921	353.341131378765	326.582119917386	781.191051529093	573.361131911459	48.947263009796	NA
42	eas	8128	1559.72310255927	1205.7695678906	464.984283546897	420.348966258891	1029.685196495	756.97983522663	65.0536225173696	NA
42	eas	9197	1673.4907191448	1310.32022349525	498.744454790164	448.495891215049	1104.78484657225	832.383565875122	69.9614177823921	NA
42	global	10	5.36146179805212	2.56761006289308	1.60026361101196	0.567610062893082	3.54587326864531	2	0.215324918394848	NA
42	global	20	10.7312167948553	4.56761006289308	3.20282945787593	2.56761006289308	7.09403973547298	2	0.434347601506424	NA
42	global	50	30.4796971857952	14.2704402515723	9.11067731250443	6.13522012578616	20.1319939471125	8.13522012578616	1.23702592617827	NA
42	global	100	61.2706090479513	32.8380503144654	18.3181010334339	10.7028301886792	40.459253692158	22.1352201257862	2.49325432235935	NA
42	global	200	120.082515053399	71.5071731089636	35.9693393991307	27.3397144956666	79.2318779211475	43.167458613297	4.88129773312058	NA
42	global	500	278.402432897731	176.625438776507	83.3000900827911	64.9849752706231	183.704518643274	110.640463505884	11.3978241716661	NA
42	global	1000	503.916333762647	361.566642829211	150.776924313455	133.147175792652	332.458892169182	226.419467036559	20.6805172800102	NA
42	global	2000	850.068111651563	631.101248693215	253.781609054477	222.053022981144	561.136639072284	398.607459306995	35.1498635248031	NA
42	global	3070	1160.73216698854	873.140072926049	346.240553998922	309.614810763696	766.233777395601	545.084495757277	48.2578355940151	NA
42	global	5000	1621.20981056247	1264.96940399763	483.041848760872	442.968784277362	1070.22122690998	789.686696973004	67.9467348916173	NA
42	global	5040	1630.34469646944	1271.53701406052	485.752663522938	443.968784277362	1076.24885179826	794.686696973004	68.3431811482398	NA
42	global	8128	2221.438537366	1753.86111021539	660.585055915616	602.619927602349	1466.67493634866	1110.35964980289	94.1785451017202	NA
42	global	9197	2405.9543356657	1927.23996229647	714.856756018173	652.978246026289	1588.69415894958	1225.38018346003	102.40342069795	NA
42	global	10000	2532.39059154304	2023.64369294497	752.09895834644	687.373600206812	1672.22688087653	1286.388559928	108.064752320073	NA
42	global	10824	2656.17391989954	2126.63787066462	788.53613807608	731.029540800871	1753.99324547845	1344.7267970536	113.644536345014	NA
42	global	15000	3235.46837291709	2612.00737904405	958.38245580512	898.57437412518	2137.02354063853	1656.55147210872	140.06237647344	NA
42	global	15308	3274.13611627678	2652.21187341393	969.662766262079	911.57437412518	2162.63198864074	1682.7559664786	141.841361373954	NA
42	global	17296	3519.22801318171	2868.0710818443	1041.31595500514	985.531516088256	2324.69388952327	1816.65803294589	153.218168653295	NA
42	global	20000	3828.05691634961	3138.61111789953	1131.20285439218	1071.91726726724	2529.1076103057	1992.17543351516	167.746451651725	NA
42	global	25000	4338.75931292337	3589.08148762157	1279.72698108836	1219.22435118628	2866.97779352484	2284.33871931815	192.054538310176	NA
42	global	30000	4792.6381236926	3958.75827297895	1410.9603869448	1342.97847614954	3167.58082723608	2516.69376964937	214.096909511723	NA
42	global	35000	5208.93149213561	4311.85733264341	1531.06461892215	1449.62481374206	3443.29643131403	2753.14649172131	234.570441899426	NA
42	global	40000	5593.34868701474	4638.19333515096	1641.63231530584	1561.80295217446	3697.9974996484	2957.30435579646	253.718872060492	NA
42	global	45000	5949.29034537216	4932.61132481745	1743.59904335814	1658.97730988566	3934.02647414179	3147.54798775176	271.66482787223	NA
42	global	50000	6282.99366994242	5242.2858068237	1838.99443550207	1770.75196850606	4155.35431932088	3338.56249760625	288.644915119471	NA
42	global	55000	6595.63953282932	5519.28356374225	1928.28332970973	1836.12934321707	4362.6886520455	3539.18287981379	304.667551074085	NA
42	global	56885	6706.45669699047	5621.22854851616	1959.75081119041	1861.22605021621	4436.31141760453	3610.52111693939	310.394468195533	NA
42	global	60000	6890.57693803225	5789.12536535558	2012.04507208301	1915.17685727046	4558.59019778662	3721.46712672457	319.941668162619	NA
42	global	65000	7176.98005243289	6040.34769794235	2093.41133051908	1986.68107563928	4748.74351088642	3890.18524094251	334.825211027389	NA
42	global	70000	7451.91069030091	6293.51246111541	2171.32209681289	2069.69533465728	4931.37583475955	4050.33574509757	349.212758728473	NA
42	global	75000	7709.42831968412	6493.10730241104	2244.15949946586	2144.44567889934	5102.49733086236	4172.18024215114	362.7714893559	NA
42	global	80000	7958.43390695893	6724.95057293103	2314.45965181131	2218.90697896156	5268.02080665496	4321.67689907756	375.953448492649	NA
42	global	85000	8196.71716443503	6959.84784212925	2381.58479639965	2282.43755326787	5426.48574419851	4486.04359396947	388.646623836866	NA
42	global	90000	8428.63211089856	7167.76794833574	2446.99556607288	2347.22871398772	5580.64183265792	4620.17253945612	400.994712167761	NA
42	global	95000	8651.99845201918	7362.8634372647	2509.88406067333	2407.83546163602	5729.168351102	4749.66128073677	412.94604024385	NA
42	global	100000	8868.59805471446	7555.29358412036	2570.55248439074	2471.68373941079	5873.41923542813	4873.24314981766	424.626334895582	NA
42	global	110000	9281.5436051974	7923.48889842516	2686.4289359164	2598.80890417624	6148.20105377537	5104.80325870784	446.913615505629	NA
42	global	120000	9671.77719987726	8321.63649715427	2795.5067366642	2720.53391749208	6408.16257307784	5365.2258441211	468.107890135219	NA
42	global	125748	9886.11078256816	8526.83093616381	2855.30921774156	2774.55399879042	6550.98650755623	5512.4002018323	479.815057270369	239.876735541079
42	nfe	10	3.7536422698891	2.56761006289308	1.12637331540231	1.56761006289308	2.4762293897577	1	0.151039564729082	NA
42	nfe	20	7.45316676682876	3.56761006289308	2.22479725811981	1.56761006289308	4.92245683808484	2	0.305912670624105	NA
42	nfe	50	19.6986519284693	15.9629642434165	5.90227705782791	7.56761006289308	12.9968967216574	8.39535418052343	0.799478148983987	NA
42	nfe	100	38.9161093912181	33.9629642434165	11.6535636997126	17.5676100628931	25.687627885525	16.3953541805234	1.57491780598044	NA
42	nfe	200	75.3491914890811	50.5998485504039	22.5903973396673	23.5676100628931	49.7091465841764	27.0322384875108	3.04964756523749	NA
42	nfe	500	174.755681229154	130.620382207543	52.3964888535056	49.4529235942462	115.271257838353	81.167458613297	7.0879345372953	NA
42	nfe	1000	318.066449541725	240.130422856713	95.1419159798282	86.4529235942462	209.978181152283	152.677499262467	12.9463524096135	NA
42	nfe	2000	561.113393325604	435.849613892221	167.70704300312	156.274845431535	370.437941458878	274.574768460686	22.9684088636061	NA
42	nfe	3070	783.755697219756	612.108982235581	233.989110590061	223.633163855475	517.536823709577	379.908208317213	32.2297629201174	NA
42	nfe	5000	1134.20727352864	928.649923008415	338.366245715136	335.399446007908	748.880246535239	577.682866937614	46.9607812782609	NA
42	nfe	5040	1140.67685255047	937.090689413491	340.285097273287	337.399446007908	753.153887545531	584.12363334269	47.2378677316483	NA
42	nfe	8128	1608.48707885322	1334.77099370008	478.981032974923	454.854923789782	1062.2175361736	857.348459847405	67.2885097046925	NA
42	nfe	9197	1751.71827273494	1452.12496721375	521.324317713637	489.760770978274	1156.8902277204	935.796586172578	73.5037273009071	NA
42	nfe	10000	1855.94739486072	1543.22903413298	552.198618379493	518.926752221504	1225.7150832607	996.734671848582	78.0336932205212	NA
42	nfe	10824	1959.13763469684	1641.75123197132	582.641302500967	553.448950059844	1293.93717237391	1055.73467184858	82.5591598219642	NA
42	nfe	15000	2427.73371450166	2040.06526430246	720.661803383317	684.141724888182	1603.71146100556	1313.35592935138	103.360450112775	NA
42	nfe	15308	2458.70643273809	2062.06526430246	729.765413175977	689.141724888182	1624.18363466696	1330.35592935138	104.757384895147	NA
42	nfe	17296	2660.38391792028	2210.86812985267	788.979136026796	737.797665482242	1757.55513328079	1427.50285430754	113.849648612698	NA
42	nfe	20000	2918.86853098142	2417.41296317698	864.691082617162	797.250589076488	1928.5607501824	1566.5947640376	125.616698181861	NA
42	nfe	25000	3345.2244045348	2772.34169668794	989.402911170383	892.490892669379	2210.51873221891	1809.52472408213	145.302761145507	NA
42	nfe	30000	3727.27367499574	3087.27856429376	1100.68524197483	979.072761750271	2463.37363481185	2021.36968195789	163.214798209057	NA
42	nfe	35000	4078.94010873944	3392.39227506533	1202.88217974897	1073.94994965015	2696.16810628381	2223.72089129823	179.889822706664	NA
42	nfe	40000	4397.11505946089	3674.16065904659	1295.14093054993	1159.82944090116	2906.8020400301	2411.97289972149	195.172088880867	NA
42	nfe	45000	4697.97297494648	3956.69588936936	1382.14767414805	1253.43618854947	3106.04409955059	2590.90138239595	209.781201247844	NA
42	nfe	50000	4980.32103534408	4203.573701728	1463.6109907799	1344.15762266642	3293.10450008082	2741.05776063764	223.605544483358	NA
42	nfe	55000	5245.20433703244	4451.48312811539	1539.62108381025	1419.38954979134	3468.8845985299	2905.73525990011	236.698654692282	NA
42	nfe	56885	5338.95551306265	4532.41698071139	1566.5729462254	1444.44186957719	3531.01908519879	2961.61679271026	241.36348163847	NA
42	sas	10	8.36781851000352	4.56761006289308	2.53495119358365	0.567610062893082	5.50117120516198	4	0.331696111257894	NA
42	sas	20	16.7967970611562	8.56761006289308	5.06611927369902	1.56761006289308	11.0520151044333	7	0.678662683023853	NA
42	sas	50	40.8076820408438	24.2044943698805	12.2644284665612	7.56761006289308	26.8868400631729	16.6368843069874	1.65641351110968	NA
42	sas	100	76.4923377711712	48.2044943698805	22.9341105964874	18.5676100628931	50.4378885820191	29.6368843069874	3.12033859266471	NA
42	sas	200	138.939974189757	98.8413786768679	41.6329103172865	37.5676100628931	91.6378276054274	58.2737686139748	5.66923626704326	NA
42	sas	500	282.193543670142	218.367608072904	84.5300893725926	84.1103415583729	186.135652049421	127.816500109455	11.5278022481281	NA
42	sas	1000	465.643832864653	335.668809441919	139.515211771495	123.995655089726	307.111924433693	203.232387947117	19.0166966594652	NA
42	sas	2000	749.98024520398	536.885259478665	224.484894217085	204.42324775776	494.732456606996	319.021245315829	30.7628943798992	NA
42	sas	3070	997.38787676941	742.728739984362	298.382506769572	268.646798414713	657.951080189453	457.641175164573	41.0542898103847	NA
42	sas	5000	1362.68433852519	1051.18299969606	407.169501270313	379.764039070987	899.035880482291	649.978194219997	56.4789567725857	NA
42	sas	5040	1369.68049325546	1058.50907963249	409.22073592585	383.090119007417	903.680165684054	653.978194219997	56.7795916455555	NA
42	sas	8128	1839.78241783408	1463.15419915483	548.704018827862	515.422081493876	1214.0626409307	919.291351255878	77.0157580755201	NA
42	sas	9197	1981.52247423795	1578.77769973907	590.658557245884	554.078022087935	1307.68768403333	994.258911246062	83.1762329587271	NA
42	sas	10000	2083.02032867993	1672.34530980197	620.713767740748	579.645632150828	1374.6835398432	1058.25891124606	87.6230210959867	NA
42	sas	10824	2183.69339288676	1764.74904045046	650.40124596398	605.539322150151	1441.21879834876	1122.76895189523	92.0733485740158	NA
42	sas	15000	2639.09961328937	2158.44167402618	784.693652353718	722.994347573226	1742.05963206038	1395.49651939871	112.346328875269	NA
42	sas	15308	2670.19365833943	2185.44167402618	793.835485669443	731.994347573226	1762.61213708497	1413.49651939871	113.746035585019	NA
46	afr	10	24.2147492897436	11.1014492753623	7.16582282943144	6	16.1940895089982	5.10144927536232	0.854836951313903	NA
46	afr	20	46.8914961463768	22.1014492753623	13.8585495591655	10	31.3664647732123	12.1014492753623	1.66648181399904	NA
46	afr	50	101.841942238892	48.2028985507246	30.0915303852524	21.1014492753623	68.1206619047619	27.1014492753623	3.62974994887721	NA
46	afr	100	169.411490646918	83.7993311036789	50.040350498487	41.2028985507246	113.334863846154	42.5964325529543	6.03627630227743	NA
46	afr	200	273.33470997627	149.961299569995	80.6964289393215	70.9187768752986	182.905296263736	76.9410734193343	9.73298477321229	NA
46	afr	500	485.710533135213	270.441949354993	143.491887329193	115.091097308489	324.942511669056	153.249402771142	17.2761341369645	NA
46	afr	1000	734.61870942889	447.599936295588	216.910394456124	174.53320592451	491.543365599618	265.965281095716	26.1649493731486	NA
46	afr	2000	1106.74450749005	731.923873228221	326.620506508998	273.080745341615	740.62006837076	448.741678611244	39.5039326102883	NA
46	afr	3070	1424.35736731167	953.195254021341	420.02982046345	347.45596432553	953.340944194935	591.465519987259	50.9866026532887	NA
46	afr	5000	1886.79229429049	1362.72001911132	555.790558289537	473.583373148591	1263.1634375219	867.690555820991	67.8382984790572	NA
46	afr	5040	1895.3826192021	1368.72001911132	558.293561108457	473.583373148591	1268.93249450549	873.690555820991	68.156563588151	NA
46	afr	8128	2479.55063103679	1829.16037585603	728.775247953496	644.164835164835	1660.99390124224	1153.86813186813	89.7814818410575	NA
46	eas	10	12.2583296186017	9.17232043319	3.6069296132983	2	8.21874272431916	7.17232043319	0.432657280984233	NA
46	eas	20	23.7233415268355	17.34464086638	6.99812702229654	7	15.8851604272973	10.34464086638	0.840054077241599	NA
46	eas	50	55.7159363771938	30.3486223921007	16.501898289218	8.83166109253066	37.2525825320911	21.51696129957	1.9614555558847	NA
46	eas	100	101.352459330626	60.3486223921007	30.0174271605351	21.8316610925307	67.7594128077719	38.51696129957	3.57561936231884	NA
46	eas	200	176.543223917184	108.011944577162	52.3142701608536	38.6633221850613	117.997544021341	69.3486223921007	6.23140973498965	NA
46	eas	500	344.373498680682	236.155916547221	102.065462194617	92.8356426182513	230.166305760471	141.32027392897	12.1417307255932	NA
46	eas	1000	550.113315640548	388.671125975474	162.922829800924	147.042522694697	367.763821490683	237.527154005415	19.4266643489409	NA
46	eas	2000	863.872230120083	654.406593406593	255.530822839624	228.178531613314	577.738841312311	418.025163242555	30.6025659681478	NA
46	eas	3070	1125.8363290078	862.266443701226	332.801088162128	299.620640229336	753.052731326644	550.102245580506	39.9825095190317	NA
